Cluster: 24,Construction & Fabrication / Architect,Construction & Fabrication / Interior Design,Construction & Fabrication / Interior Design,Construction & Fabrication / Civil Engineer Construction & Fabrication / Structural Engineer,Construction & Fabrication / Civil Engineer Engineering / Engineering - Others,Construction & Fabrication / Construction Supervisor,Construction & Fabrication / Civil Engineer Corporate / Sales Executive,Construction & Fabrication / Construction Supervisor Soft Skills / Enthusiastic,Construction & Fabrication / Architect,Construction & Fabrication / Interior Design,Corporate / Financial & Accounting Executive Construction & Fabrication / Interior Design,Construction & Fabrication / Civil Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 25,Engineering / Electrical Engineer,Engineering / Mechanial Engineer,Engineering / Electrical Engineer General / Electrician,Engineering / Mechanial Engineer General / Plumbing,Engineering / Electrical Engineer IT / Front end Web Developer,Engineering / Mechanial Engineer,Engineering / Mechanial Engineer Engineering / Production Engineer,Engineering / Computer Science Engineer,Engineering / Engineering - Others General / Lawyer,Engineering / Computer Science Engineer,IT / Developer Engineering / Electrical Engineer,Environment / Agriculture/ Farmer Environment / Animal Husbandry Engineering / Automobile Engineer Construction & Fabrication / Drafting - AutoCad Engineering / Mechanial Engineer Engineering / Production Engineer,Engineering / Mechanial Engineer,Environment / Environment Science Engineering / Sales Engineer,Engineering / Engineering - Others,Engineering / Sales Engineer,Engineering / Electrical Engineer Engineering / Engineering - Others,Engineering / Computer Science Engineer,Engineering / Mechanial Engineer,Engineering / Electrical Engineer,Engineering / Engineering - Others,Engineering / Mechanial Engineer,Engineering / Mechanial Engineer,Engineering / Electrical Engineer,Engineering / Engineering - Others,Engineering / Engineering - Others,Engineering / Electrical Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 26,Environment / Agriculture/ Farmer General / Retail,Environment / Agriculture/ Farmer,Environment / Animal Husbandry,Environment / Animal Husbandry,Environment / Agriculture/ Farmer,Environment / Agriculture/ Farmer,Environment / Agriculture/ Farmer General / Researcher,Environment / Animal Husbandry,Environment / Agriculture/ Farmer Environment / Animal Husbandry,Environment / Agriculture/ Farmer,Environment / Agriculture/ Farmer,Environment / Agriculture/ Farmer Education / Teacher - Others,Environment / Environment Science,Environment / Environment Science,Environment / Agriculture/ Farmer,Environment / Agriculture/ Farmer,Environment / Agriculture/ Farmer Medical / Pharmacist,Environment / Agriculture/ Farmer Environment / Environment Science,Environment / Agriculture/ Farmer Education / Physical education teacher,Environment / Agriculture/ Farmer,Environment / Agriculture/ Farmer,Environment / Animal Husbandry,Environment / Agriculture/ Farmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 27,Emedia / Digital Marketing,Media and Communication / BPO Engineering / Engineering - Others,Media and Communication / BPO,Emedia / Active on Social Media Emedia / Social Media Campaigns,Emedia / Active on Social Media,Emedia / Digital Marketing,Emedia / Digital Marketing,Media and Communication / BPO,Media and Communication / BPO,Media and Communication / BPO,Media and Communication / Content Writer IT / IT - Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 1,Construction & Fabrication / Drafting - AutoCad,Construction & Fabrication / Drafting - AutoCad Engineering / Mechanial Engineer,Construction & Fabrication / Drafting - AutoCad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 2,Arts and Crafts / Actor,Arts and Crafts / Actor,Arts and Crafts / Actor,Arts and Crafts / Film Cinematographer Arts and Crafts / Film Director Media and Communication / Script Writer Arts and Crafts / Video Editor,Arts and Crafts / Digital Animator Arts and Crafts / Fashion Designer,Arts and Crafts / Video Editor,Arts and Crafts / Film Cinematographer,Arts and Crafts / Film Director Arts and Crafts / Photographer,Arts and Crafts / Dancer Medical / Dentist,Arts and Crafts / Illustrator IT / Product Manager,Arts and Crafts / Singer,Arts and Crafts / Film Director Arts and Crafts / Painter Arts and Crafts / Photographer,Arts and Crafts / Digital Animator Arts and Crafts / Video Editor,Arts and Crafts / Digital Animator,Arts and Crafts / Fashion Designer,Arts and Crafts / Film Cinematographer,Emedia / Active on Social Media Emedia / Digital Marketing Construction & Fabrication / Drafting - AutoCad Media and Communication / Editor,Soft Skills / Enthusiastic Arts and Crafts / Graphic Designer,Arts and Crafts / Film Producer Arts and Crafts / Video Editor,Arts and Crafts / Illustrator Construction & Fabrication / Interior Design Arts and Crafts / Photographer,Soft Skills / Enthusiastic Arts and Crafts / Fashion Designer,Arts and Crafts / Drummer Arts and Crafts / Musician,Arts and Crafts / Fashion Designer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 3,Accounting / Tally Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 4,Medical / Allopathy Doctor Basic Computer Skills / Basic Computer (MS Office and Email) Skills Soft Skills / Soft-spoken and cordial,Medical / Medical - Others,Medical / Medical - Others,Medical / Allopathy Doctor Soft Skills / Articulate in communication Soft Skills / Enthusiastic Soft Skills / Strong Interpersonal skills (Coordinator),Medical / Allopathy Doctor,Medical / Allopathy Doctor,Medical / Nutritionist,Medical / Allopathy Doctor Soft Skills / Articulate in communication Basic Computer Skills / Basic Computer (MS Office and Email) Skills Basic Computer Skills / Data Entry skills Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva General / Hospitality/ Hotel Manager Soft Skills / Soft-spoken and cordial,Medical / Medical - Others,Medical / Allopathy Doctor Soft Skills / Articulate in communication Basic Computer Skills / Basic Computer (MS Office and Email) Skills Basic Computer Skills / Data Entry skills Soft Skills / Fit for Physical Seva Medical / Medical - Others Medical / Medical Researchers Soft Skills / Soft-spoken and cordial,Medical / Allopathy Doctor,Medical / Allopathy Doctor Soft Skills / Articulate in communication,Medical / Allopathy Doctor Soft Skills / Articulate in communication Basic Computer Skills / Basic Computer (MS Office and Email) Skills Basic Computer Skills / Data Entry skills Soft Skills / Enthusiastic Soft Skills / Soft-spoken and cordial,Medical / Nurse,Medical / Homeopathy Doctor,Medical / Allopathy Doctor Soft Skills / Articulate in communication Basic Computer Skills / Basic Computer (MS Office and Email) Skills Basic Computer Skills / Data Entry skills Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva Soft Skills / Soft-spoken and cordial,Medical / Dentist,Medical / Allopathy Doctor,Medical / Allopathy Doctor Medical / Ayurvedic Doctor Basic Computer Skills / Basic Computer (MS Office and Email) Skills Basic Computer Skills / Data Entry skills Soft Skills / Fit for Physical Seva Medical / Medical - Others,Medical / Allopathy Doctor,Medical / Nurse,Medical / Ayurvedic Doctor Corporate / Entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 5,Corporate / Financial & Accounting Executive IT / Tester/ Quality Analyst,IT / Developer - back end,IT / Devops Engineer,IT / IT Project Manager IT / Product Manager,IT / Cloud Architect IT / Devops Engineer,IT / Front end Web Developer,IT / Developer IT / Developer - front end,IT / Developer - full stack IT / Front end Web Developer,IT / Automation Test Engineer,IT / Front end Web Developer,IT / Business Analyst,IT / Automation Test Engineer IT / Manual Test Engineer IT / Product Manager IT / Project Manager,IT / Developer - back end,IT / Developer IT / IT Project Manager,IT / Developer - back end IT / Front end Web Developer,IT / Developer - full stack,IT / Data Analyst,Construction & Fabrication / Civil Engineer IT / Developer - full stack,IT / Developer IT / Developer - back end IT / Developer - front end Soft Skills / Enthusiastic IT / Front end Web Developer IT / IT / Developer,IT / Tester/ Quality Analyst,IT / Data Analyst,IT / Developer,IT / IT Project Manager,IT / Developer,IT / Developer - full stack,IT / Developer,Corporate / Consultant IT / Devops Engineer,Engineering / Computer Science Engineer Soft Skills / Fit for Physical Seva IT / Front end Web Developer IT / React Developer,IT / Front end Web Developer,IT / IT / Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 6,Corporate / Marketing & Branding Manager,Corporate / Bank Manager Education / Teacher - Others Others / Yoga Trainer,Corporate / HR Executive,Corporate / Sales Executive,Corporate / HR Manager,Corporate / Sales Executive,Corporate / HR Manager Corporate / Small Business Owner,Corporate / Marketing & Branding Manager,Corporate / Bank Manager Soft Skills / Enthusiastic Corporate / HR Manager,Corporate / Bank Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 7,Corporate / Small Business Owner,Corporate / Executive - Others,Corporate / Executive - Others,Corporate / Consultant,Corporate / Small Business Owner (studio owners/ shop owners/ traders),Corporate / Entrepreneur,Corporate / Small Business Owner (studio owners/ shop owners/ traders),Corporate / Executive - Others,Corporate / Executive - Others,Corporate / Small Business Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 8,Accounting / Chartered Accountant,Accounting / Basic Accountancy Accounting / Chartered Accountant Corporate / Financial & Accounting Executive General / Lawyer,Corporate / Financial & Accounting Manager General / Researcher,Corporate / Financial & Accounting Manager,Accounting / Basic Accountancy,Accounting / Basic Accountancy,Corporate / Financial & Accounting Executive,Accounting / Basic Accountancy,Accounting / Chartered Accountant Corporate / Financial & Accounting Executive,Accounting / Chartered Accountant,Corporate / Financial & Accounting Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 9,General / Lawyer,General / Lawyer,General / Electrician,General / Event Manager,General / Lawyer,General / Retail,General / Hospitality/ Hotel Manager,General / Researcher,General / Lawyer,General / Hospitality/ Hotel Manager,General / Lawyer,General / Event Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 10,Others / Air Force,IT / IT - Others,General / Cook/ Chef Education / Teacher - Others,IT / IT - Others,Others / Air Force,IT / IT - Others,Others / Air Force,IT / IT - Others Others / Yoga Trainer,Others / Air Force,Others / Air Force,IT / IT - Others,Others / Air Force,IT / IT - Others,Others / Air Force,IT / IT - Others,IT / IT - Others,Others / Yoga Trainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster: 11,Soft Skills / Fit for Physical Seva,Soft Skills / Soft-spoken and cordial,Soft Skills / Articulate in communication General / Researcher,Soft Skills / Fit for Physical Seva,Soft Skills / Fit for Physical Seva Medical / Pharmacist,Soft Skills / Articulate in communication Education / English Teacher,Soft Skills / Articulate in communication Soft Skills / Soft-spoken and cordial,Soft Skills / Articulate in communication IT / Business Analyst Corporate / Consultant,Soft Skills / Articulate in communication,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva Corporate / Small Business Owner (studio owners/ shop owners/ traders),Soft Skills / Fit for Physical Seva,Soft Skills / Fit for Physical Seva,General / Hospitality/ Hotel Manager Soft Skills / Soft-spoken and cordial,Soft Skills / Fit for Physical Seva Corporate / Small Business Owner (studio owners/ shop owners/ traders),Soft Skills / Articulate in communication Corporate / HR Manager Soft Skills / Strong Interpersonal skills (Coordinator),Soft Skills / Articulate in communication Soft Skills / Enthusiastic IT / Python Developer,Construction & Fabrication / Architect Soft Skills / Soft-spoken and cordial,Soft Skills / Enthusiastic Corporate / Small Business Owner (studio owners/ shop owners/ traders),Soft Skills / Articulate in communication IT / Data Analyst Soft Skills / Fit for Physical Seva IT / Python Developer,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Soft Skills / Fit for Physical Seva Corporate / Small Business Owner,Soft Skills / Enthusiastic Corporate / Small Business Owner,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Soft Skills / Articulate in communication Engineering / Computer Science Engineer,Soft Skills / Articulate in communication IT / Developer - full stack Soft Skills / Enthusiastic,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Soft Skills / Articulate in communication Others / Pilot,Soft Skills / Articulate in communication IT / Data Analyst,Soft Skills / Soft-spoken and cordial,Soft Skills / Articulate in communication IT / Data Analyst,Soft Skills / Articulate in communication General / Sports Person,Corporate / Small Business Owner (studio owners/ shop owners/ traders) Soft Skills / Soft-spoken and cordial,Soft Skills / Articulate in communication IT / IT Project Manager,Soft Skills / Articulate in communication,Soft Skills / Articulate in communication Construction & Fabrication / Construction - Others Corporate / Executive - Others,Soft Skills / Articulate in communication,Soft Skills / Articulate in communication Corporate / Sales Executive,Soft Skills / Articulate in communication IT / Developer,Soft Skills / Articulate in communication IT / Automation Test Engineer,Soft Skills / Fit for Physical Seva,Medical / Ayurvedic Doctor Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Medical / Allopathy Doctor Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva Corporate / Small Business Owner Corporate / Small Business Owner (studio owners/ shop owners/ traders),Others / Air Force Soft Skills / Fit for Physical Seva,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Soft Skills / Fit for Physical Seva,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Soft Skills / Articulate in communication Construction & Fabrication / Construction Supervisor Soft Skills / Soft-spoken and cordial Soft Skills / Strong Interpersonal skills (Coordinator),Soft Skills / Articulate in communication Corporate / Operations Manager,IT / Data Analyst Soft Skills / Fit for Physical Seva,Soft Skills / Articulate in communication Soft Skills / Soft-spoken and cordial,Soft Skills / Enthusiastic Soft Skills / Fit for Physical Seva,Soft Skills / Soft-spoken and cordial,Soft Skills / Articulate in communication Soft Skills / Enthusiastic,Soft Skills / Articulate in communication Soft Skills / Enthusiastic,Soft Skills / Articulate in communication Soft Skills / Enthusiastic Corporate / Executive - Others,Soft Skills / Fit for Physical Seva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
