sp_id,column,extracted_text,Full Text
618080.11,Work Experience/Tasks,Hiring of Senior Managers and ensuring quality & timely onboarding of employees.,"['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.12,Work Experience/Tasks,Monthly operations dashboards and key management reports.,"['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.13,Work Experience/Tasks,Induction-trainings during employee onboarding process.,"['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.14,Work Experience/Tasks,Presided over the promotion boards for Managers through a selection process that involved case studies and role-plays.,"['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.15,Work Experience/Tasks,Air Traffic services at various military and joint user air bases throughout the country.,"['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.16,Work Experience/Tasks,"Supervised, trained, examined and rated the junior controllers.","['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.17,Work Experience/Tasks,"Conducted regular training programmes including content development, training delivery, conduct of mock exercises and drills for operational staff.","['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.18,Work Experience/Tasks,Member of the core operational group in executing International collaborated Air exercises with United States and Singapore Air Force.,"['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.19,Work Experience/Tasks,Presiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents involving detailed investigations and root cause analysis.,"['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
618080.20,Work Experience/Tasks,"Vice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.","['Responsible for conceptualizing, implementing and leading the safety management system for the Airport . It involves setting up processes and driving it centrally through all internal heads (Departments-Airside operations , Airport operations centre, Aircraft rescue and Fire fighting, Engineering and maintainance, Airport safety and security, Cargo operations) and external stakeholders (Airlines/Groundhandlers/Refuellers/Caterers/ Concessionaires, Regulator, other state and centralGovt bodies)', '\uf0fc\tEstablished the new vertical of Safety and brought in the best practices from the Aviation industry. \uf0fc\tLead safety initiatives, developed, implemented and administered programs and processes related to Safety. \uf0fc\tDriven a safe and compliant culture across  with the business partners and customers.', '\uf0fc\tSuccessfully implemented “Integrated Safety Management System (ISMS)’ at Rajiv Gandhi International Airport [IMS 9001, 14001 &18001; British Safety Council’s OH&SMS and ICAO mandated SMS at the Airport.] \uf0fc\tAs a part of the core team-Achieved the British Safety Council’s Health and Safety Management System (SMS) Five star and Sword of Honor with 99% score. Among the first Airport in the world to have achieved the same.  \uf0fc\tDevised and rolled out an Annual Safety plan for the company with deliverables from all departments measured and integrating into the safety office. \uf0fc\tAutomation of the Safety Management System.', '\uf0fc\tSuccessfully implemented “Safety Management System’ at Bengaluru International Airport. \uf0fc\tIncluded implementation of safety objectives and policies, Review of safety parameters in accordance with operational demands, management of safety with the business parameters of minimizing cost, maximizing productivity and achieving an acceptable safety standard across agencies. \uf0fc\tInvestigation and Audits, Safety training and promotions, Safety risk management, Safety assurance, developing ‘Management Information Summaries’ and creating a robust safety culture across agencies formed the core function in the implementation strategy. \uf0fc\tThe Airport is the first in India to have successfully initiated and operationalized the implementation of the Safety Management System as per international and national regulatory standards.', '\uf0fc\tEmployee engagement for a large team in the southern states of Karnataka and Goa, India. \uf0fc\tHiring of Senior Managers and ensuring quality & timely on- boarding of employees. \uf0fc\tMonthly operations dashboards and key management reports. \uf0fc\tInduction-trainings during employee on-boarding process. \uf0fc\tPresided over the promotion boards for Managers through a selection process that involved case studies and role-plays.', '\uf0fc\tAir Traffic services at various military and joint user air bases throughout the country. \uf0fc\tSupervised, trained, examined and rated the junior controllers. \uf0fc\tConducted regular training programmes which included content development, training delivery, conduct of mock exercises and drills for the operational staff including simulated emergencies like Aircraft crash scenario. \uf0fc\tMember of the core operational group in executing International collaborated Air exercises of Military with United States and Singapore Air Force.  \uf0fc\tPresiding officer/Member in the conduct of Court of Inquiries of untoward occurrences or incidents which involved detailed investigations and root cause analysis. \uf0fc\tVice President, Air Force Employees consumer cooperative society, President of Women’s working committee, Officer-in-charge of various non-profit ventures.']"
